id,name,id_bioguide,id_govtrack,id_icpsr,id_wikipedia,id_wikidata,id_google_entity_id,name_first,name_last,bio_birthday,bio_gender,id_house_history,name_middle,name_nickname,id_ballotpedia,name_suffix,id_bioguide_previous,id_house_history_alternate,other_names,id_thomas,id_cspan,id_votesmart,id_lis,name_official_full,id_opensecrets,id_fec,id_maplight,leadership_roles,family
B000486,Cecil Bishop,B000486,401467,731,C. W. Bishop,Q5006940,kg:/m/02rl0x8,Cecil,Bishop,1890-06-29,M,9406,William,Runt,,,,,,,,,,,,,,,
B000487,James Bishop,B000487,401468,732,James Bishop (Congressman),Q1293750,kg:/m/02z4pfk,James,Bishop,1816-05-11,M,9407,,,,,,,,,,,,,,,,,
B000488,Phanuel Bishop,B000488,401469,733,Phanuel Bishop,Q2084938,kg:/m/0261t6m,Phanuel,Bishop,1739-09-03,M,9408,,,,,,,,,,,,,,,,,
B000489,Roswell Bishop,B000489,401470,734,Roswell P. Bishop,Q2167922,kg:/m/03zx05,Roswell,Bishop,1843-01-06,M,9410,Peter,,,,,,,,,,,,,,,,
B000490,Sanford Bishop,B000490,400030,29339,Sanford Bishop,Q983428,kg:/m/02554k,Sanford,Bishop,04/02/1947,M,7697,D.,,Sanford Bishop Jr.,Jr.,,,,91,26194,26817,,"Sanford D. Bishop, Jr.",N00002674,"[""H2GA02031""]",148,,
B000491,William Bishop,B000491,401471,735,William D. Bishop,Q2578379,kg:/m/02rj_b8,William,Bishop,1827-09-14,M,9411,Darius,,,,,,,,,,,,,,,,
B000492,William Bissell,B000492,401472,736,William Henry Bissell,Q881608,kg:/m/0261h0,William,Bissell,1811-04-25,M,9412,Harrison,,,,,,,,,,,,,,,,
B000493,Harris Bixler,B000493,401473,737,Harris Jacob Bixler,Q5664934,kg:/m/0fx49q,Harris,Bixler,1870-09-16,M,9413,Jacob,,,,,,,,,,,,,,,,
B000494,Edward Black,B000494,401474,738,Edward Junius Black,Q1292757,kg:/m/0279bms,Edward,Black,1806-10-30,M,9414,Junius,,,,,,,,,,,,,,,,
B000495,Eugene Black,B000495,401475,739,Eugene Black (Texas politician),Q1373054,kg:/m/05xvgc,Eugene,Black,1879-07-02,M,9416,,,,,,,,,,,,,,,,,
B000496,Frank Black,B000496,401476,740,Frank S. Black,Q634564,kg:/m/03l1d4,Frank,Black,1853-03-08,M,9418,Swett,,,,,,,,,,,,,,,,
B000497,George Black,B000497,401477,741,George Robison Black,Q1476834,kg:/m/026h__n,George,Black,1835-03-24,M,9419,Robison,,,,,,,,,,,,,,,,
B000498,Henry Black,B000498,401478,742,Henry Black (Representative),Q5718237,kg:/m/026tf2x,Henry,Black,1783-02-25,M,9420,,,,,,,,,,,,,,,,,
B000499,Hugo Black,B000499,401479,743,Hugo Black,Q459752,kg:/m/0139rh,Hugo,Black,1886-02-27,M,,Lafayette,,,,,,,,,,,,,,,,
B000500,James Black,B000500,401480,744,James Black (congressman),Q6129822,kg:/m/026fwtx,James,Black,1793-03-06,M,9422,,,,,,,,,,,,,,,,,
B000501,James Black,B000501,401481,745,James A. Black,Q1679888,kg:/m/02vrp6j,James,Black,,M,9423,Augustus,,,,,,,,,,,,,,,,
B000502,James Black,B000502,401482,746,James C. C. Black,Q238830,kg:/m/02rfrwn,James,Black,1842-05-09,M,9425,Conquest Cross,,,,,,,,,,,,,,,,
B000503,John Black,B000503,412016,747,John Black (U.S. senator),Q295365,kg:/m/06zy_m,John,Black,,M,,,,,,,,,,,,,,,,,,
B000504,John Black,B000504,401483,748,John C. Black,Q4166181,kg:/m/06zn3v,John,Black,1839-01-27,M,9426,Charles,,,,,,,,,,,,,,,,
B000505,Loring Black,B000505,401484,749,Loring M. Black Jr.,Q866845,kg:/m/02r7x0q,Loring,Black,1886-05-17,M,9427,Milton,,,Jr.,,,,,,,,,,,,,
B000506,Benjamin Blackburn,B000506,401485,11002,Benjamin B. Blackburn,Q817390,kg:/m/02rk0ny,Benjamin,Blackburn,14/02/1927,M,9429,Bentley,,,,,,,92,,,,,,,,,
B000507,Edmond Blackburn,B000507,401486,750,Edmond Spencer Blackburn,Q1285746,kg:/m/065jb0,Edmond,Blackburn,1868-09-22,M,9430,Spencer,,,,,,,,,,,,,,,,
B000508,Joseph Blackburn,B000508,401487,751,Joseph Clay Stiles Blackburn,Q881633,kg:/m/080cs2,Joseph,Blackburn,1838-10-01,M,9432,Clay Stiles,,,,,,,,,,,,,,,,
B000509,Robert Blackburn,B000509,401488,752,Robert E. Lee Blackburn,Q1306403,kg:/m/02rjyl7,Robert,Blackburn,1870-04-09,M,9433,E. Lee,,,,,,,,,,,,,,,,
B000510,William Blackburn,B000510,401489,753,W. Jasper Blackburn,Q2536717,kg:/m/02rv99c,William,Blackburn,1820-07-24,M,9434,Jasper,,,,,,,,,,,,,,,,
B000511,William Blackledge,B000511,412017,754,William Blackledge,Q1667470,kg:/m/065jq5,William,Blackledge,,M,9435,,,,,,,,,,,,,,,,,
B000512,William Blackledge,B000512,401490,755,William Salter Blackledge,Q2580501,kg:/m/065k2k,William,Blackledge,,M,9436,Salter,,,,,,,,,,,,,,,,
B000513,Esbon Blackmar,B000513,401491,756,Esbon Blackmar,Q5396787,kg:/m/02rkp9m,Esbon,Blackmar,1805-06-19,M,9437,,,,,,,,,,,,,,,,,
B000514,Fred Blackmon,B000514,401492,757,Fred L. Blackmon,Q1452412,kg:/m/02rk1lh,Fred,Blackmon,1873-09-15,M,9439,Leonard,,,,,,,,,,,,,,,,
B000515,William Blackney,B000515,401493,758,William W. Blackney,Q2580881,kg:/m/03zz51,William,Blackney,1876-08-28,M,9440,Wallace,,,,,,,,,,,,,,,,
B000516,Julius Blackwell,B000516,412134,759,Julius W. Blackwell,Q1500416,kg:/m/0cglrw,Julius,Blackwell,,M,9441,W.,,,,,,,,,,,,,,,,
B000517,Lucien Blackwell,B000517,401494,29140,Lucien Blackwell,Q6697071,kg:/m/06xls4,Lucien,Blackwell,01/08/1931,M,7699,Edward,,,,,,,93,,,,,,,,,
B000518,Rod Blagojevich,B000518,400518,29716,Rod Blagojevich,Q151891,kg:/m/0264ht,Rod,Blagojevich,10/12/1956,M,9443,,,,,,,,1463,,,,,N00004816,,,,
B000519,James Blaine,B000519,401495,760,James G. Blaine,Q448778,kg:/m/0447f,James,Blaine,1830-01-31,M,9445,Gillespie,,,,,,,,,,,,,,,,
B000520,John Blaine,B000520,401496,761,John J. Blaine,Q773412,kg:/m/08y3vh,John,Blaine,1875-05-04,M,,James,,,,,,,,,,,,,,,,
B000521,Austin Blair,B000521,401497,762,Austin Blair,Q781047,kg:/m/02xlnf,Austin,Blair,1818-02-08,M,9447,,,,,,,,,,,,,,,,,
B000522,Bernard Blair,B000522,401498,763,Bernard Blair,Q2277729,kg:/m/02rkmjx,Bernard,Blair,1801-05-24,M,9448,,,,,,,,,,,,,,,,,
B000523,Francis Blair,B000523,401499,764,Francis Preston Blair Jr.,Q1350196,kg:/m/034c_8,Francis,Blair,1821-02-19,M,9450,Preston,,,Jr.,,,,,,,,,,,,,
B000524,Henry Blair,B000524,401500,765,Henry W. Blair,Q761645,kg:/m/0d7tp7,Henry,Blair,1834-12-06,M,9452,William,,,,,,,,,,,,,,,,
B000525,Jacob Blair,B000525,401501,766,Jacob B. Blair,Q1677425,kg:/m/02rz8wd,Jacob,Blair,1821-04-11,M,9453,Beeson,,,,,,,,,,,,,,,,
B000526,James Blair,B000526,412135,767,James Blair (South Carolina politician),Q1680040,kg:/m/02vy7dw,James,Blair,,M,9454,,,,,,,,,,,,,,,,,
B000527,James Blair,B000527,401502,768,James G. Blair,Q1680416,kg:/m/02rz6vf,James,Blair,1825-01-01,M,9455,Gorrall,,,,,,,,,,,,,,,,
B000528,John Blair,B000528,401503,769,John Blair (Tennessee politician),Q1113163,kg:/m/0cglcf,John,Blair,1790-09-13,M,9456,,,,,,,,,,,,,,,,,
B000529,Samuel Blair,B000529,401504,770,Samuel Steel Blair,Q7412691,kg:/m/09q7jd,Samuel,Blair,1821-12-05,M,9457,Steel,,,,,,,,,,,,,,,,
B000530,Daniel Blaisdell,B000530,401505,771,Daniel Blaisdell,Q304950,kg:/m/02pjzt3,Daniel,Blaisdell,1762-01-22,M,9458,,,,,,,,,,,,,,,,,
B000531,Harrison Blake,B000531,401506,772,Harrison G. O. Blake,Q5665611,kg:/m/02rm0vn,Harrison,Blake,1818-03-17,M,9459,Gray Otis,,,,,,,,,,,,,,,,
B000532,John Blake,B000532,401507,774,John L. Blake,Q1315798,kg:/m/02x3n9q,John,Blake,1831-03-25,M,9460,Lauris,,,,,,,,,,,,,,,,
B000533,John Blake,B000533,401508,773,John Blake Jr. (politician),Q1699352,kg:/m/026hq8f,John,Blake,1762-12-05,M,9461,,,,Jr.,,,,,,,,,,,,,
B000534,Thomas Blake,B000534,401509,775,Thomas H. Blake,Q1504943,kg:/m/02rkhrx,Thomas,Blake,1792-06-14,M,9462,Holdsworth,,,,,,,,,,,,,,,,
B000535,Albert Blakeney,B000535,401510,776,Albert Blakeney,Q759154,kg:/m/09166n,Albert,Blakeney,1850-09-28,M,9464,Alexander,,,,,,,,,,,,,,,,
B000536,William Blakley,B000536,401511,777,William A. Blakley,Q4088427,kg:/m/053fln,William,Blakley,1898-11-17,M,,Arvis,,,,,,,,,,,,,,,,
B000537,George Blanchard,B000537,401512,778,George Washington Blanchard,Q1508524,kg:/m/026r5qd,George,Blanchard,1884-01-26,M,9466,Washington,,,,,,,,,,,,,,,,
B000538,James Blanchard,B000538,401513,14206,James Blanchard,Q880085,kg:/m/0259nw,James,Blanchard,08/08/1942,M,9468,Johnston,,,,,,,94,,,,,,,,,
B000539,John Blanchard,B000539,401514,779,John Blanchard (politician),Q6222181,kg:/m/026f7yp,John,Blanchard,1787-09-30,M,9469,,,,,,,,,,,,,,,,,
B000541,Newton Blanchard,B000541,401516,781,Newton C. Blanchard,Q276753,kg:/m/0d3hbq,Newton,Blanchard,1849-01-29,M,9472,Crain,,,,,,,,,,,,,,,,
B000542,Oscar Bland,B000542,401517,782,Oscar E. Bland,Q1624853,kg:/m/02rkhfy,Oscar,Bland,1877-11-21,M,9474,Edward,,,,,,,,,,,,,,,,
B000544,Richard Bland,B000544,401519,784,Richard P. Bland,Q531828,kg:/m/05xhd2,Richard,Bland,1835-08-19,M,9477,Parks,,,,,,,,,,,,,,,,
B000545,Schuyler Bland,B000545,401520,785,S. Otis Bland,Q1274587,kg:/m/0ckwkl,Schuyler,Bland,1872-05-04,M,9478,Otis,,,,,,,,,,,,,,,,
B000546,Theodorick Bland,B000546,401521,786,Theodorick Bland (congressman),Q1749152,kg:/m/033mf4,Theodorick,Bland,1742-03-21,M,9479,,,,,,,,,,,,,,,,,
B000547,William Bland,B000547,401522,787,William Thomas Bland,Q1751828,kg:/m/02rz8nj,William,Bland,1861-01-21,M,9481,Thomas,,,,,,,,,,,,,,,,
B000548,Leonard Blanton,B000548,401523,11003,Ray Blanton,Q885000,kg:/m/03c918,Leonard,Blanton,10/04/1930,M,9483,Ray,,,,,,,,,,,,,,,,
B000549,Thomas Blanton,B000549,401524,788,Thomas L. Blanton,Q2425654,kg:/m/03c2z_n,Thomas,Blanton,1872-10-25,M,9485,Lindsay,,,,,,,,,,,,,,,,
B000550,John Blatnik,B000550,401525,789,John Blatnik,Q1337605,kg:/m/05yh7t,John,Blatnik,17/08/1911,M,9487,Anton,,,,,,,95,,,,,,,,,
B000551,Ben Blaz,B000551,401526,,Vicente T. Blaz,Q2819706,kg:/m/0fb9dc,Ben,Blaz,14/02/1928,M,9489,Garrido,,,,,,,96,,,,,,,,,
B000552,Orrin Bleakley,B000552,401527,790,Orrin Dubbs Bleakley,Q7104081,kg:/m/0g2yqg,Orrin,Bleakley,1854-05-15,M,9490,Dubbs,,,,,,,,,,,,,,,,
B000553,Coleman Blease,B000553,401528,791,Coleman Livingston Blease,Q886038,kg:/m/07w8jy,Coleman,Blease,1868-10-08,M,,Livingston,,,,,,,,,,,,,,,,
B000554,Jesse Bledsoe,B000554,401529,792,Jesse Bledsoe,Q1688140,kg:/m/0c0h4_,Jesse,Bledsoe,1776-04-06,M,,,,,,,,,,,,,,,,,,
B000555,Harmanus Bleecker,B000555,401530,793,Harmanus Bleecker,Q1107791,kg:/m/026psmh,Harmanus,Bleecker,1779-10-09,M,9493,,,,,,,,,,,,,,,,,
B000556,Tom Bliley,B000556,400571,14802,Thomas J. Bliley Jr.,Q2424940,kg:/m/0dzcs3,Tom,Bliley,28/01/1932,M,9495,,,,,,,,97,,,,,,,,,
B000557,Aaron Bliss,B000557,401531,794,Aaron T. Bliss,Q302844,kg:/m/03n_76,Aaron,Bliss,1837-05-22,M,9496,Thomas,,,,,,,,,,,,,,,,
B000558,Archibald Bliss,B000558,401532,795,Archibald M. Bliss,Q633367,kg:/m/08m4ll,Archibald,Bliss,1838-01-25,M,9497,Meserole,,,,,,,,,,,,,,,,
B000559,George Bliss,B000559,401533,796,George Bliss (Congressman),Q5537050,kg:/m/08mg9h,George,Bliss,1813-01-01,M,9498,,,,,,,,,,,,,,,,,
B000560,Philemon Bliss,B000560,401534,797,Philemon Bliss,Q7183012,kg:/m/07cgz5,Philemon,Bliss,1813-07-28,M,9499,,,,,,,,,,,,,,,,,
B000561,Iris Blitch,B000561,401535,798,Iris Faircloth Blitch,Q1249830,kg:/m/02715hs,Iris,Blitch,25/04/1912,F,9501,Faircloth,,,,,,,,,,,,,,,,
B000562,Rufus Blodgett,B000562,401536,799,Rufus Blodgett,Q5579260,kg:/m/0b35km,Rufus,Blodgett,1834-10-09,M,,,,,,,,,,,,,,,,,,
B000563,Timothy Bloodworth,B000563,401537,800,Timothy Bloodworth,Q433132,kg:/m/02kl3p,Timothy,Bloodworth,,M,9503,,,,,,,,,,,,,,,,,
B000565,Sol Bloom,B000565,401538,802,Sol Bloom,Q7555503,kg:/m/09t2_c,Sol,Bloom,1870-03-09,M,9505,,,,,,,,,,,,,,,,,
B000566,Joseph Bloomfield,B000566,401539,803,Joseph Bloomfield,Q435155,kg:/m/0bwmy5,Joseph,Bloomfield,1753-10-18,M,9506,,,,,,,,,,,,,,,,,
B000567,Michael Blouin,B000567,401540,14207,Mike Blouin,Q1551941,kg:/m/07g9hd,Michael,Blouin,07/11/1945,M,9508,Thomas,,,,,,,98,,,,,,,,,
B000568,James Blount,B000568,401541,804,James Henderson Blount,Q1680545,kg:/m/036f4t,James,Blount,1837-09-12,M,9509,Henderson,,,,,,,,,,,,,,,,
B000569,Thomas Blount,B000569,401542,805,Thomas Blount (statesman),Q2422531,kg:/m/02l_09,Thomas,Blount,1759-05-10,M,9510,,,,,,,,,,,,,,,,,
B000570,William Blount,B000570,401543,806,William Blount,Q767446,kg:/m/01rfbf,William,Blount,1749-03-26,M,9512,,,,,,,,,,,,,,,,,
B000571,William Blount,B000571,401544,807,William Grainger Blount,Q1498483,kg:/m/02lzwm,William,Blount,,M,9513,Grainger,,,,,,,,,,,,,,,,
B000572,Henry Blow,B000572,401545,808,Henry Taylor Blow,Q188263,kg:/m/02rnggg,Henry,Blow,1817-07-15,M,9514,Taylor,,,,,,,,,,,,,,,,
B000573,Richard Blue,B000573,401546,809,Richard W. Blue,Q2150824,kg:/m/02rm931,Richard,Blue,1841-09-08,M,9516,Whiting,,,,,,,,,,,,,,,,
B000574,Earl Blumenauer,B000574,400033,29588,Earl Blumenauer,Q748066,kg:/m/033tw8,Earl,Blumenauer,16/08/1948,M,9518,,,Earl Blumenauer,,,,,99,43809,367,,Earl Blumenauer,N00007727,"[""H6OR03064""]",152,,
B000575,Roy Blunt,B000575,400034,29735,Roy Blunt,Q1525924,kg:/m/034fn4,Roy,Blunt,10/01/1950,M,9520,,,Roy Blunt,,,,,1464,45465,418,S342,Roy Blunt,N00005195,"[""H6MO07128"", ""S0MO00183""]",153,"[{""title"": ""Senate Republican Policy Committee Chair"", ""chamber"": ""senate"", ""start"": ""2019-01-03"", ""end"": ""2021-01-03""}, {""title"": ""Senate Republican Policy Committee Chair"", ""chamber"": ""senate"", ""start"": ""2021-01-03""}]",
B000576,Peter Blute,B000576,401547,29357,Peter I. Blute,Q1685558,kg:/m/07ptnz,Peter,Blute,28/01/1956,M,9522,I.,,,,,,,100,,,,,,,,,
B000577,Elijah Boardman,B000577,401548,810,Elijah Boardman,Q1329376,kg:/m/0bf9yq,Elijah,Boardman,1760-03-07,M,,,,,,,,,,,,,,,,,,
B000578,William Boardman,B000578,401549,811,William Whiting Boardman,Q2581051,kg:/m/01z_v2,William,Boardman,1794-10-10,M,9524,Whiting,,,,,,,,,,,,,,,,
B000579,Alexander Boarman,B000579,401550,812,Alexander Boarman,Q286105,kg:/m/0273wsd,Alexander,Boarman,1839-12-10,M,9525,,Aleck,,,,,,,,,,,,,,,
B000580,Charles Boatner,B000580,401551,813,Charles J. Boatner,Q1064982,kg:/m/02rv9k8,Charles,Boatner,1849-01-23,M,9527,Jahleal,,,,,,,,,,,,,,,,
B000581,Abraham Bockee,B000581,401552,814,Abraham Bockee,Q774493,kg:/m/02rklrg,Abraham,Bockee,1784-02-03,M,9528,,,,,,,,,,,,,,,,,
B000582,Thomas Bocock,B000582,401553,815,Thomas S. Bocock,Q1734209,kg:/m/0bfpdx,Thomas,Bocock,1815-05-18,M,9529,Stanley,,,,,,,,,,,,,,,,
B000583,Andrew Boden,B000583,412018,816,Andrew Boden,Q4756377,kg:/m/027hnb8,Andrew,Boden,,M,9530,,,,,,,,,,,,,,,,,
B000584,Robert Bodine,B000584,401554,817,Robert N. Bodine,Q2158335,kg:/m/02rz807,Robert,Bodine,1837-12-17,M,9531,Nall,,,,,,,,,,,,,,,,
B000585,Charles Bodle,B000585,401555,818,Charles Bodle,Q1156112,kg:/m/02rkmth,Charles,Bodle,,M,9532,,,,,,,,,,,,,,,,,
B000586,Sherwood Boehlert,B000586,400035,15007,Sherwood Boehlert,Q7495500,kg:/m/03dghb,Sherwood,Boehlert,28/09/1936,M,9534,L.,Sherry,,,,,,101,,,,,N00001267,,,,
B000587,John Boehne,B000587,401556,819,John W. Boehne,Q1607676,kg:/m/02rl1br,John,Boehne,1856-10-28,M,9535,William,,,,,,,,,,,,,,,,
B000588,John Boehne,B000588,401557,820,John W. Boehne Jr.,Q1702030,kg:/m/02rl1c2,John,Boehne,1895-03-02,M,9536,William,,,Jr.,,,,,,,,,,,,,
B000589,John Boehner,B000589,400036,29137,John Boehner,Q11702,kg:/m/039rwf,John,Boehner,17/11/1949,M,9538,A.,,John Boehner,,,,,102,16740,27015,,John A. Boehner,N00003675,"[""H0OH08029""]",155,"[{""title"": ""Speaker of the House"", ""chamber"": ""house"", ""start"": ""2011-01-05"", ""end"": ""2013-01-03""}, {""title"": ""Speaker of the House"", ""chamber"": ""house"", ""start"": ""2013-01-03"", ""end"": ""2015-01-03""}, {""title"": ""Speaker of the House"", ""chamber"": ""house"", ""start"": ""2015-01-06"", ""end"": ""2015-10-28""}]",
B000590,Haldor Boen,B000590,401558,821,Haldor Boen,Q1570815,kg:/m/0fk73g,Haldor,Boen,1851-01-02,M,9540,Erickson,,,,,,,,,,,,,,,,
B000592,Corinne Boggs,B000592,401560,14067,Lindy Boggs,Q458322,kg:/m/03b7yq,Corinne,Boggs,13/03/1916,F,9543,Claiborne,Lindy,,,,,,103,,,,,,,,,
B000593,James Boggs,B000593,401561,823,J. Caleb Boggs,Q887153,kg:/m/04fwvv,James,Boggs,15/05/1909,M,9545,Caleb,,,,,,,,,,,,,,,,
B000594,Thomas Boggs,B000594,401562,824,Hale Boggs,Q1567156,kg:/m/01f9y8,Thomas,Boggs,15/02/1914,M,9547,Hale,,,Sr.,,,,,,,,,,,,,
B000595,Lewis Bogy,B000595,401563,825,Lewis V. Bogy,Q1822171,kg:/m/0d03c7,Lewis,Bogy,1813-04-09,M,,Vital,,,,,,,,,,,,,,,,
B000596,Frank Bohn,B000596,401564,826,Frank P. Bohn,Q1443914,kg:/m/041bs5,Frank,Bohn,1866-07-14,M,9549,Probasco,,,,,,,,,,,,,,,,
B000597,William Boies,B000597,401565,827,William D. Boies,Q2578380,kg:/m/02rk8b0,William,Boies,1857-01-03,M,9550,Dayton,,,,,,,,,,,,,,,,
B000598,Gerald Boileau,B000598,401566,828,Gerald J. Boileau,Q1509924,kg:/m/026qb4c,Gerald,Boileau,15/01/1900,M,9552,John,,,,,,,,,,,,,,,,
B000599,David Bokee,B000599,401567,829,David A. Bokee,Q198157,kg:/m/02rknmz,David,Bokee,1805-10-06,M,9553,Alexander,,,,,,,,,,,,,,,,
B000600,Edward Boland,B000600,401568,830,Edward Boland,Q1291728,kg:/m/03vvm1,Edward,Boland,01/10/1911,M,9555,Patrick,,,,,,,104,,,,,,,,,
B000601,Patrick Boland,B000601,401569,831,Patrick J. Boland,Q7146792,kg:/m/063bl6,Patrick,Boland,1880-01-06,M,9557,Joseph,,,,,,,,,,,,,,,,
B000602,Veronica Boland,B000602,401570,832,Veronica Grace Boland,Q7922415,kg:/m/0fgt2_,Veronica,Boland,1899-03-18,F,9559,Grace,,,,,,,,,,,,,,,,
B000603,Thomas Boles,B000603,401571,833,Thomas Boles,Q1552470,kg:/m/02rjzp9,Thomas,Boles,1837-07-16,M,9560,,,,,,,,,,,,,,,,,
B000604,Stephen Bolles,B000604,401572,834,Stephen Bolles,Q1534433,kg:/m/026ly08,Stephen,Bolles,1866-06-25,M,9561,,,,,,,,,,,,,,,,,
B000605,Richard Bolling,B000605,401573,835,Richard Walker Bolling,Q1530283,kg:/m/0dtxfz,Richard,Bolling,17/05/1916,M,9563,Walker,,,,,,,105,,,,,,,,,
B000606,Chester Bolton,B000606,401574,836,Chester C. Bolton,Q1070677,kg:/m/02rhdn8,Chester,Bolton,1882-09-05,M,9564,Castle,,,,,,,,,,,,,,,,
B000607,Frances Bolton,B000607,401575,837,Frances P. Bolton,Q599174,kg:/m/035fjl,Frances,Bolton,1885-03-29,F,9566,Payne,,,,,,,,,,,,,,,,
B000608,Oliver Bolton,B000608,401576,838,Oliver P. Bolton,Q7087731,kg:/m/03dn4y,Oliver,Bolton,22/02/1917,M,9568,Payne,,,,,,,,,,,,,,,,
B000609,William Bolton,B000609,401577,839,William P. Bolton,Q808684,kg:/m/09jt9m,William,Bolton,1885-07-02,M,9569,P.,,,,,,,,,,,,,,,,
B000610,Charles Bond,B000610,401578,840,Charles G. Bond,Q1446881,kg:/m/02prkr_,Charles,Bond,1877-05-29,M,9570,Grosvenor,,,,,,,,,,,,,,,,
B000611,Christopher Bond,B000611,300010,15501,Kit Bond,Q560427,kg:/m/01_6h2,Christopher,Bond,06/03/1939,M,,S.,Kit,,,,,,1286,2360,53313,S200,,N00005178,"[""S6MO00289""]",,,
B000612,Shadrack Bond,B000612,401579,,Shadrach Bond,Q734759,kg:/m/0507rx,Shadrack,Bond,1773-11-24,M,9572,,,,,,,,,,,,,,,,,
B000613,William Bond,B000613,401580,842,William K. Bond,Q8013818,kg:/m/02rm3pf,William,Bond,1792-10-02,M,9573,Key,,,,,,,,,,,,,,,,
B000614,Homer Bone,B000614,401581,843,Homer Bone,Q1626006,kg:/m/08tnpj,Homer,Bone,1883-01-25,M,,Truett,,,,,,,,,,,,,,,,
B000615,William Boner,B000615,401582,14607,Bill Boner,Q861949,kg:/m/03z93s,William,Boner,14/02/1945,M,9576,Hill,,,,,,,106,,,,,,,,,
B000616,Milledge Bonham,B000616,401583,844,Milledge Luke Bonham,Q882980,kg:/m/06wfb3,Milledge,Bonham,1813-12-25,M,9578,Luke,,,,,,,,,,,,,,,,
B000617,Henry Bonilla,B000617,400037,39302,Henry Bonilla,Q1424754,kg:/m/03tfr_,Henry,Bonilla,02/01/1954,M,9580,,,,,,,,107,,,,,N00005985,,,,
B000618,Edward Bonin,B000618,401584,845,Edward Bonin,Q5343623,kg:/m/0dpc_b,Edward,Bonin,23/12/1904,M,9581,John,,,,,,,,,,,,,,,,
B000619,David Bonior,B000619,400527,14407,David Bonior,Q1174271,kg:/m/0388mk,David,Bonior,06/06/1945,M,9583,E.,,David Bonior,,,,,108,,,,,,,,,
B000620,Don Bonker,B000620,401585,14208,Don Bonker,Q945708,kg:/m/0cjp53,Don,Bonker,07/03/1937,M,9585,Leroy,,,,,,,109,,,,,,,,,
B000621,Herbert Bonner,B000621,401586,846,Herbert Covington Bonner,Q1608149,kg:/m/065kdr,Herbert,Bonner,1891-05-16,M,9587,Covington,,,,,,,,,,,,,,,,
B000622,Sonny Bono,B000622,401587,29507,Sonny Bono,Q179150,kg:/m/06wmp,Sonny,Bono,16/02/1935,M,9589,,,,,,,,110,,,,,,,,,
B000623,Robert Bonynge,B000623,401588,847,Robert W. Bonynge,Q1291389,kg:/m/02rjyvv,Robert,Bonynge,1863-09-08,M,9590,William,,,,,,,,,,,,,,,,
B000624,Azariah Boody,B000624,401589,848,Azariah Boody,Q4832271,kg:/m/08vhz7,Azariah,Boody,1815-04-21,M,9591,,,,,,,,,,,,,,,,,
B000625,David Boody,B000625,401590,849,David A. Boody,Q247864,kg:/m/0268317,David,Boody,1837-08-13,M,9592,Augustus,,,,,,,,,,,,,,,,
B000626,Charles Booher,B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,1848-01-31,M,9594,Ferris,,,,,,,,,,,,,,,,
B000627,George Booker,B000627,401592,851,George Booker,Q283156,kg:/m/02896mt,George,Booker,1821-12-05,M,9596,William,,,,,,,,,,,,,,,,
B000628,Ratliff Boon,B000628,401593,852,Ratliff Boon,Q181208,kg:/m/05xvr6,Ratliff,Boon,1781-01-18,M,9597,,,,,,,,,,,,,,,,,
B000629,Andrew Boone,B000629,401594,853,Andrew Boone,Q503826,kg:/m/02qgj7w,Andrew,Boone,1831-04-04,M,9598,Rechmond,,,,,,,,,,,,,,,,
B000630,Newton Booth,B000630,401595,854,Newton Booth,Q880628,kg:/m/03km6y,Newton,Booth,1825-12-30,M,,,,,,,,,,,,,,,,,,
B000631,Walter Booth,B000631,401596,855,Walter Booth,Q2543702,kg:/m/0f3jb_,Walter,Booth,1791-12-08,M,9600,,,,,,,,,,,,,,,,,
B000632,Melvin Boothman,B000632,401597,856,Melvin M. Boothman,Q6814026,kg:/m/02rm2hz,Melvin,Boothman,1846-10-16,M,9601,Morella,,,,,,,,,,,,,,,,
B000633,William Booze,B000633,401598,857,William Samuel Booze,Q1107847,kg:/m/05573b,William,Booze,1862-01-09,M,9602,Samuel,,,,,,,,,,,,,,,,
B000634,William Borah,B000634,401599,858,William Borah,Q895819,kg:/m/0342r3,William,Borah,1865-06-29,M,,Edgar,,,,,,,,,,,,,,,,
B000635,Charles Borchers,B000635,401600,859,Charles M. Borchers,Q1065396,kg:/m/02rk93t,Charles,Borchers,1869-11-18,M,9604,Martin,,,,,,,,,,,,,,,,
B000636,Nathaniel Borden,B000636,401601,860,Nathaniel B. Borden,Q180334,kg:/m/02rjxh5,Nathaniel,Borden,1801-04-15,M,9605,Briggs,,,,,,,,,,,,,,,,
B000637,Vincent Boreing,B000637,401602,861,Vincent Boreing,Q2526534,kg:/m/02rk0g1,Vincent,Boreing,1839-11-24,M,9607,,,,,,,,,,,,,,,,,
B000638,Arthur Boreman,B000638,401603,862,Arthur I. Boreman,Q709961,kg:/m/037bx3,Arthur,Boreman,1823-07-24,M,,Inghram,,,,,,,,,,,,,,,,
B000639,David Boren,B000639,401604,14700,David Boren,Q882362,kg:/m/0bzmkx,David,Boren,21/04/1941,M,,Lyle,,,,,,,1287,,,S128,,,,,,
B000640,Lyle Boren,B000640,401605,863,Lyle Boren,Q1878703,kg:/m/05032h,Lyle,Boren,11/05/1909,M,9611,H.,,,,,,,,,,,,,,,,
